Date,Value
2006-03-24,13129.0
2006-03-31,12736.0
2006-04-07,12727.0
2006-04-14,12501.0
2006-04-21,13806.0
2006-04-28,12737.0
2006-05-05,14246.0
2006-05-12,13869.0
2006-05-19,13748.0
2006-05-26,15119.0
2006-06-02,14470.0
2006-06-09,14323.0
2006-06-16,14724.0
2006-06-23,13648.0
2006-06-30,13827.0
2006-07-07,13268.0
2006-07-14,14139.0
2006-07-21,13932.0
2006-07-28,15012.0
2006-08-04,13596.0
2006-08-11,13851.0
2006-08-18,14574.0
2006-08-25,14831.0
2006-09-01,13698.0
2006-09-08,14086.0
2006-09-15,13923.0
2006-09-22,14781.0
2006-09-29,13216.0
2006-10-06,13384.0
2006-10-13,13277.0
2006-10-20,12721.0
2006-10-27,13282.0
2006-11-03,12697.0
2006-11-10,12406.0
2006-11-17,13684.0
2006-11-24,12755.0
2006-12-01,13215.0
2006-12-08,12915.0
2006-12-15,11764.0
2006-12-22,12106.0
2006-12-29,13125.0
2007-01-05,13041.0
2007-01-12,14324.0
2007-01-19,13232.0
2007-01-26,13573.0
2007-02-02,12780.0
2007-02-09,12838.0
2007-02-16,13082.0
2007-02-23,12951.0
2007-03-02,11610.0
2007-03-09,13481.0
2007-03-16,13787.0
2007-03-23,13440.0
2007-03-30,13701.0
2007-04-06,13225.0
2007-04-13,13451.0
2007-04-20,13713.0
2007-04-27,13782.0
2007-05-04,14581.0
2007-05-11,14591.0
2007-05-18,14474.0
2007-05-25,14028.0
2007-06-01,14220.0
2007-06-08,13805.0
2007-06-15,14625.0
2007-06-22,13901.0
2007-06-29,14539.0
2007-07-06,14019.0
2007-07-13,13881.0
2007-07-20,14291.0
2007-07-27,13545.0
2007-08-03,13643.0
2007-08-10,13121.0
2007-08-17,13998.0
2007-08-24,13621.0
2007-08-31,13304.0
2007-09-07,12754.0
2007-09-14,12949.0
2007-09-21,13763.0
2007-09-28,13518.0
2007-10-05,13563.0
2007-10-12,14244.0
2007-10-19,12298.0
2007-10-26,13108.0
2007-11-02,13323.0
2007-11-09,13647.0
2007-11-16,13345.0
2007-11-23,13421.0
2007-11-30,13173.0
2007-12-07,13501.0
2007-12-14,12618.0
2007-12-21,12907.0
2007-12-28,13301.0
2008-01-04,12904.0
2008-01-11,13538.0
2008-01-18,13754.0
2008-01-25,13389.0
2008-02-01,14730.0
2008-02-08,13100.0
2008-02-15,13672.0
2008-02-22,13502.0
2008-02-29,12579.0
2008-03-07,13864.0
2008-03-14,12582.0
2008-03-21,12134.0
2008-03-28,13473.0
2008-04-04,12148.0
2008-04-11,12029.0
2008-04-18,13661.0
2008-04-25,13989.0
2008-05-02,14024.0
2008-05-09,13393.0
2008-05-16,12744.0
2008-05-23,11875.0
2008-05-30,13061.0
2008-06-06,13103.0
2008-06-13,13334.0
2008-06-20,13547.0
2008-06-27,13747.0
2008-07-04,12538.0
2008-07-11,13943.0
2008-07-18,12897.0
2008-07-25,13215.0
2008-08-01,13333.0
2008-08-08,12257.0
2008-08-15,13917.0
2008-08-22,13117.0
2008-08-29,12634.0
2008-09-05,11389.0
2008-09-12,11370.0
2008-09-19,10507.0
2008-09-26,12666.0
2008-10-03,14191.0
2008-10-10,13671.0
2008-10-17,13788.0
2008-10-24,13320.0
2008-10-31,13197.0
2008-11-07,12086.0
2008-11-14,12532.0
2008-11-21,14007.0
2008-11-28,12617.0
2008-12-05,12773.0
2008-12-12,12611.0
2008-12-19,12780.0
2008-12-26,12388.0
2009-01-02,13698.0
2009-01-09,12729.0
2009-01-16,13585.0
2009-01-23,13294.0
2009-01-30,13122.0
2009-02-06,12839.0
2009-02-13,11497.0
2009-02-20,11577.0
2009-02-27,12523.0
2009-03-06,12388.0
2009-03-13,12164.0
2009-03-20,12595.0
2009-03-27,12717.0
2009-04-03,12323.0
2009-04-10,12261.0
2009-04-17,12795.0
2009-04-24,12444.0
2009-05-01,12446.0
2009-05-08,11164.0
2009-05-15,11550.0
2009-05-22,11945.0
2009-05-29,12577.0
2009-06-05,11522.0
2009-06-12,11870.0
2009-06-19,11668.0
2009-06-26,11883.0
2009-07-03,12092.0
2009-07-10,12098.0
2009-07-17,12077.0
2009-07-24,12417.0
2009-07-31,11630.0
2009-08-07,11801.0
2009-08-14,10329.0
2009-08-21,11819.0
2009-08-28,11794.0
2009-09-04,11654.0
2009-09-11,11251.0
2009-09-18,12386.0
2009-09-25,12227.0
2009-10-02,12000.0
2009-10-09,11265.0
2009-10-16,11091.0
2009-10-23,11433.0
2009-10-30,10727.0
2009-11-06,11170.0
2009-11-13,11027.0
2009-11-20,11720.0
2009-11-27,11556.0
2009-12-04,10647.0
2009-12-11,10405.0
2009-12-18,10129.0
2009-12-25,10414.0
2010-01-01,10952.0
2010-01-08,11621.0
2010-01-15,11155.0
2010-01-22,10739.0
2010-01-29,11373.0
2010-02-05,11736.0
2010-02-12,10900.0
2010-02-19,11829.0
2010-02-26,11952.0
2010-03-05,11064.0
2010-03-12,10591.0
2010-03-19,11463.0
2010-03-26,11630.0
2010-04-02,12323.0
2010-04-09,11057.0
2010-04-16,12492.0
2010-04-23,12504.0
2010-04-30,13054.0
2010-05-07,11845.0
2010-05-14,12093.0
2010-05-21,12750.0
2010-05-28,12029.0
2010-06-04,11550.0
2010-06-11,11806.0
2010-06-18,12436.0
2010-06-25,12095.0
2010-07-02,12440.0
2010-07-09,11627.0
2010-07-16,12412.0
2010-07-23,13588.0
2010-07-30,12502.0
2010-08-06,12213.0
2010-08-13,12473.0
2010-08-20,12877.0
2010-08-27,12424.0
2010-09-03,11683.0
2010-09-10,11268.0
2010-09-17,11817.0
2010-09-24,11594.0
2010-10-01,11261.0
2010-10-08,10447.0
2010-10-15,11054.0
2010-10-22,12171.0
2010-10-29,10942.0
2010-11-05,10457.0
2010-11-12,10186.0
2010-11-19,11508.0
2010-11-26,10587.0
2010-12-03,11690.0
2010-12-10,10045.0
2010-12-17,11695.0
2010-12-24,11478.0
2010-12-31,10186.0
2011-01-07,11564.0
2011-01-14,11725.0
2011-01-21,11939.0
2011-01-28,11916.0
2011-02-04,11857.0
2011-02-11,10796.0
2011-02-18,10341.0
2011-02-25,10226.0
2011-03-04,10722.0
2011-03-11,10710.0
2011-03-18,11566.0
2011-03-25,11518.0
2011-04-01,11578.0
2011-04-08,11007.0
2011-04-15,10657.0
2011-04-22,12353.0
2011-04-29,11785.0
2011-05-06,11583.0
2011-05-13,10830.0
2011-05-20,12246.0
2011-05-27,12478.0
2011-06-03,11367.0
2011-06-10,11040.0
2011-06-17,11611.0
2011-06-24,11114.0
2011-07-01,11977.0
2011-07-08,11401.0
2011-07-15,11520.0
2011-07-22,12098.0
2011-07-29,11390.0
2011-08-05,11127.0
2011-08-12,11245.0
2011-08-19,11169.0
2011-08-26,11521.0
2011-09-02,10404.0
2011-09-09,10473.0
2011-09-16,10455.0
2011-09-23,11622.0
2011-09-30,10816.0
2011-10-07,11042.0
2011-10-14,9334.0
2011-10-21,11377.0
2011-10-28,11246.0
2011-11-04,10637.0
2011-11-11,10404.0
2011-11-18,10830.0
2011-11-25,11369.0
2011-12-02,12089.0
2011-12-09,11105.0
2011-12-16,9683.0
2011-12-23,11240.0
2011-12-30,10898.0
2012-01-06,11710.0
2012-01-13,10136.0
2012-01-20,11054.0
2012-01-27,11308.0
2012-02-03,10501.0
2012-02-10,10610.0
2012-02-17,11187.0
2012-02-24,10879.0
2012-03-02,10504.0
2012-03-09,10487.0
2012-03-16,10053.0
2012-03-23,11039.0
2012-03-30,11812.0
2012-04-06,10350.0
2012-04-13,10392.0
2012-04-20,10625.0
2012-04-27,10631.0
2012-05-04,10610.0
2012-05-11,11177.0
2012-05-18,10514.0
2012-05-25,10890.0
2012-06-01,10917.0
2012-06-08,11329.0
2012-06-15,11865.0
2012-06-22,11196.0
2012-06-29,11068.0
2012-07-06,10787.0
2012-07-13,10658.0
2012-07-20,12213.0
2012-07-27,10129.0
2012-08-03,10563.0
2012-08-10,11129.0
2012-08-17,10099.0
2012-08-24,11605.0
2012-08-31,10351.0
2012-09-07,10794.0
2012-09-14,12017.0
2012-09-21,9642.0
2012-09-28,10097.0
2012-10-05,9753.0
2012-10-12,10544.0
2012-10-19,11166.0
2012-10-26,9932.0
2012-11-02,9772.0
2012-11-09,10027.0
2012-11-16,9885.0
2012-11-23,9993.0
2012-11-30,10506.0
2012-12-07,10772.0
2012-12-14,10819.0
2012-12-21,10273.0
2012-12-28,9037.0
2013-01-04,10436.0
2013-01-11,9808.0
2013-01-18,9891.0
2013-01-25,10203.0
2013-02-01,9330.0
2013-02-08,9579.0
2013-02-15,9616.0
2013-02-22,9738.0
2013-03-01,9335.0
2013-03-08,9735.0
2013-03-15,8878.0
2013-03-22,9723.0
2013-03-29,9783.0
2013-04-05,9832.0
2013-04-12,9699.0
2013-04-19,9621.0
2013-04-26,10529.0
2013-05-03,10213.0
2013-05-10,9559.0
2013-05-17,10403.0
2013-05-24,10090.0
